_id,Proj ID,Department,Project_Name,Scope_Of_Work,PM_Department,Project_Status,Neighborhood,Authorization_Existing,Authorization_FY,Authorization_Future,OC_Existing,OC_FY,OC_Future,Grant_Existing,Grant_FY,Grant_Future,GO_Expended,Capital_Year_0,CapitalYear_1,Capital_Year_25,OC_Expended,OC_Year_0,OC_Year_1,OCYear_25,Grant_Expended,Grant_Year_0,Grant_Year_1,GrantYear_25,External_Funds,Total_Project_Budget
191,CPR25324,Parks and Recreation Department,Poplar Gate Path,Design and reconstruct the path south of Poplar Gate in the Arboretum in conjunction with an Arboretum led project on the gate itself.,Parks and Recreation Department,In Construction,Multiple Neighborhoods,935000,0,0,0,0,0,0,0,0,27339,170000,705000,32661,0,0,0,0,0,0,0,0,0,935000
192,CPR25294,Parks and Recreation Department,Porzio Park Play Area,Design improvements to the play area and splash pad.,Parks and Recreation Department,In Design,East Boston,200000,0,0,0,0,0,0,0,0,0,15000,15000,170000,0,0,0,0,0,0,0,0,20000,220000
193,CPR25194,Parks and Recreation Department,Quincy Street Play Area,"Renovation to an active recreation park including full basketball court, café tables, and four exercise stations.",Parks and Recreation Department,In Design,Roxbury,1030000,0,0,0,0,0,0,0,0,0,40000,90000,900000,0,0,0,0,0,0,0,0,0,1030000
194,CPR25335,Parks and Recreation Department,Remote Control at Court Lights,Convert court timers to remotely controlled lighting systems.,Parks and Recreation Department,Implementation Underway,Citywide,750000,0,0,0,0,0,0,0,0,0,75000,75000,600000,0,0,0,0,0,0,0,0,0,750000
195,CPR25077,Parks and Recreation Department,Renovations at Municipal Golf Courses,"Improve drainage, paving, and other miscellaneous items at the William Devine and George Wright Golf Courses.",Parks and Recreation Department,Annual Program,Multiple Neighborhoods,1591164,1908836,0,0,0,0,0,0,0,579585,200000,250000,2470415,0,0,0,0,0,0,0,0,0,3500000
196,CPR25341,Parks and Recreation Department,Retaining Wall Repairs,"Make repairs to retaining walls at Jamaica Pond, Arnold Arboretum, and Copp’s Hill Terrace.",Parks and Recreation Department,In Design,Multiple Neighborhoods,600000,0,0,0,0,0,0,0,0,0,20000,100000,480000,0,0,0,0,0,0,0,0,0,600000
197,CPR25196,Parks and Recreation Department,Rogers Park Phase 1,"Phase 1 of the Rogers Park Master Plan implementation, including renovations to the baseball and softball fields, perimeter fence, new LED sports lighting, a walking pathway, and improved park entrances.",Parks and Recreation Department,In Design,Allston / Brighton,300000,0,0,0,0,0,0,0,0,0,0,75000,225000,0,0,0,0,0,0,0,0,0,300000
198,CPR25204,Parks and Recreation Department,Ronan Park,"Renovate park including full upper terrace, playground, safety surfacing, water play, paying, entrances, and basketball courts.",Parks and Recreation Department,In Construction,Dorchester,3050000,0,0,0,0,0,425000,0,0,81630,100000,25000,2843370,0,0,0,0,0,0,50000,375000,0,3475000
199,CPR24859,Parks and Recreation Department,Ryan Playground,"Renovate the park facilities, including the ball fields, playground, and basketball courts, improve lighting, and construct coastal resilience solutions to mitigate sea level rise and close a flood pathway.",Parks and Recreation Department,In Construction,Charlestown,20500000,0,0,0,0,0,0,0,0,2181741,10000000,7500000,818259,0,0,0,0,0,0,0,0,7600000,28100000
200,CPR25119,Parks and Recreation Department,Ryan Playground Field House,"Design repairs to the fieldhouse including foundations repairs and waterproofing, updating electrical, new roof, and replace windows and doors.",Public Facilities Department,To Be Scheduled,Charlestown,75000,0,0,0,0,0,0,0,0,0,0,0,75000,0,0,0,0,0,0,0,0,0,75000
201,CPR24968,Parks and Recreation Department,Safety Surfacing Replacement,Upgrade and replace safety surfacing at various City parks.,Parks and Recreation Department,Annual Program,Citywide,3900000,0,0,0,0,0,0,0,0,1977400,500000,500000,922600,0,0,0,0,0,0,0,0,0,3900000
202,CPR25297,Parks and Recreation Department,Savin Hill Park Courts,Design improvements to the existing sport courts that address drainage and accessibility.,Parks and Recreation Department,In Design,Dorchester,165000,0,0,0,0,0,0,0,0,0,10000,40000,115000,0,0,0,0,0,0,0,0,0,165000
203,CPR25195,Parks and Recreation Department,St. James Street Park,Renovation to a small park and playground.,Parks and Recreation Department,In Design,Roxbury,1250000,0,0,0,0,0,0,0,0,0,40000,55000,1155000,0,0,0,0,0,0,0,0,0,1250000
204,CPR25075,Parks and Recreation Department,Street Tree Planting,Ongoing program of street tree planting throughout the City.,Parks and Recreation Department,Annual Program,Citywide,10000000,0,0,0,0,0,0,0,0,4391672,2000000,1500000,2108328,0,0,0,0,0,0,0,0,0,10000000
205,CPR25199,Parks and Recreation Department,Tebroc Street Play Area,"Renovate playground including new play equipment, surfacing, seating, improve drainage and infiltrate stormwater, and protect and expand tree canopy.",Parks and Recreation Department,In Design,Dorchester,1000000,0,0,0,0,0,0,0,0,0,30000,50000,920000,0,0,0,0,0,0,0,0,0,1000000
206,CPR25170,Parks and Recreation Department,Town Field Study,"Comprehensive park improvements including a new competition softball field, multi-purpose field, basketball court, tennis court, play area, splash pad, and walking path.",Parks and Recreation Department,In Design,Dorchester,500000,0,0,0,0,0,0,0,0,70000,75000,175000,180000,0,0,0,0,0,0,0,0,0,500000
207,CPR25296,Parks and Recreation Department,Trotter School Park Playground,"Design improvements to the play area, basketball courts, and gateway.",Parks and Recreation Department,In Design,Roxbury,165000,0,0,0,0,0,0,0,0,0,30000,100000,35000,0,0,0,0,0,0,0,0,0,165000
208,CPR25076,Parks and Recreation Department,Urban Wilds,"Renovate walls, walkways, and signage within urban wilds owned by the Environment Department and the Parks and Recreation Department.",Parks and Recreation Department,Annual Program,Citywide,2000000,0,0,0,0,0,0,0,0,327798,75000,150000,1447202,0,0,0,0,0,0,0,0,0,2000000
209,CPR25120,Parks and Recreation Department,Watson Park,Develop design plans for a set of passive parks.,Parks and Recreation Department,Study Underway,South End,100000,0,0,0,0,0,0,0,0,39119,45000,0,15881,0,0,0,0,0,0,0,0,0,100000
210,CPR25203,Parks and Recreation Department,Webster Ave Playground,"Improvements to playground include upgrades to accessibility, preserving and protecting trees, infiltrating storm water where feasible.",Parks and Recreation Department,In Design,North End,470000,0,0,0,0,0,0,0,0,0,5000,30000,435000,0,0,0,0,0,0,0,0,0,470000
211,CBR25340,Planning Department,CNY Flagship Wharf Bulkhead Restoration,Restore bulkhead at the Charlestown Navy Yard's Flagship Wharf between Pier 4 and Pier 5.,Planning Department,In Design,Charlestown,4000000,0,0,0,0,0,0,0,0,0,0,2000000,2000000,0,0,0,0,0,0,0,0,0,4000000
212,CBR25153,Planning Department,Little Mystic Open Space / Harborwalk,Extend Harborwalk along the edge of Little Mystic Channel to connect with the Charlestown Navy Yard. City funds will be used to complete the design.,Planning Department,In Construction,Charlestown,1000000,0,0,0,0,0,0,0,0,0,0,200000,800000,0,0,0,0,0,0,0,0,0,1000000
213,CBR25184,Planning Department,Long Wharf Resiliency Improvements,"Design and engineering work for the resilience needs of Downtown and the North End, to advance the solutions outlined in Climate Ready Boston. The project includes stabilizing the east face seawall.",Planning Department,In Construction,Downtown / Government Center,4000000,5000000,0,0,0,0,0,0,0,0,0,0,9000000,0,0,0,0,0,0,0,0,0,9000000
214,CBR25187,Planning Department,RLFMP Fid Kennedy Realignment,"Design, engineering, and reconstruction of Fid Kennedy Avenue into a designated industrial trucking route for the RLFMP.",Planning Department,In Construction,South Boston,5000000,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,5000000
215,CBR25186,Planning Department,RLFMP South Jetty and Bulkhead Rehabilitation,Construction of a replacement bulkhead and jetty near Drydock 3. Project includes demolition and removal of existing South Jetty.,Planning Department,In Construction,South Boston,7900000,0,0,0,0,0,0,0,0,0,7900000,0,0,0,0,0,0,0,0,0,0,0,7900000
216,CBR25188,Planning Department,RLFMP Streetscape Improvements,"Design and construction of improvements to the streets and sidewalks in the RLFMP to meet City standards including sidewalk widening, ADA compliance, and multimodal transportation infrastructure.",Planning Department,In Design,South Boston,5000000,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,5000000
217,CBR25185,Planning Department,RLFMP Wharf 8/Pier 10 Improvements,Improvements to Wharf 8 and Pier 10 and adjacent areas in the RLFMP to maintain the infrastructure in a state of good repair and improve coastal resilience.,Planning Department,In Construction,South Boston,5000000,2000000,0,0,0,0,0,0,0,0,0,0,7000000,0,0,0,0,0,0,0,0,0,7000000
218,CPM25299,Property Management Department,1010 Massachusetts Avenue,Begin design process for comprehensive renovation of 1010 Massachusetts Avenue and begin initial interior renovations.,Public Facilities Department,In Design,Roxbury,10000000,0,0,0,0,0,0,0,0,43710,0,3000000,6956290,0,0,0,0,0,0,0,0,0,10000000
219,CPM24926,Property Management Department,201 Rivermoor Street,Make repairs to sections of the roof and install high density shelving in the Archives space.,Public Facilities Department,In Construction,West Roxbury,20000000,0,0,0,0,0,0,0,0,1791758,1000000,10000000,7208242,0,0,0,0,0,0,0,0,0,20000000
220,CPM25206,Property Management Department,Animal Shelter HVAC - 26 Mahler Road,Design and implement HVAC and building repairs to the Boston Animal Shelter facility.,Public Facilities Department,In Construction,Roslindale,1860000,0,0,1000000,0,0,0,0,0,0,500000,1000000,360000,37164,700000,262836,0,0,0,0,0,0,2860000
221,CPM25000,Property Management Department,City Hall HVAC,Replace air handling units to ensure continued operation of the City Hall air distribution system.,Public Facilities Department,In Construction,Downtown / Government Center,78220000,15380000,0,0,0,0,0,0,0,1874032,250000,15000000,76475968,0,0,0,0,0,0,0,0,0,93600000
222,CPM25298,Property Management Department,City Hall Four Stop Elevator,"Design and install a new 4 stop elevator in City Hall, allowing movement between floors 1, 2, 3, M, and 4 to improve accessibility of the interior courtyard and transaction windows.",Public Facilities Department,In Construction,Downtown / Government Center,8000000,2000000,0,0,0,0,0,0,0,27485,300000,6000000,3672515,0,0,0,0,0,0,0,0,0,10000000
223,CPM25093,Property Management Department,City Hall Plaza Phase 2,"Improvements to the southern portion of City Hall Plaza to improve accessibility and aesthetics, and make critical structural improvements to the plaza, Donnelly Garage, and Congress Street stairs.",Public Facilities Department,In Construction,Downtown / Government Center,49500000,0,0,0,0,0,0,0,0,1734299,4500000,15000000,28265701,0,0,0,0,0,0,0,0,0,49500000
224,CPM24832,Property Management Department,Municipal Facility Repairs,"Study, design, renovation, and construction at various municipal facilities in the City's portfolio.",Property Management Department,Annual Program,Multiple Neighborhoods,25663000,16737000,0,0,0,0,0,0,0,10867699,5000000,3000000,23532301,0,0,0,0,0,0,0,0,0,42400000
225,CPM25368,Property Management Department,Strand Theatre,"Make repairs to the loading dock, marquee, and audio system.",Property Management Department,In Design,Dorchester,1500000,0,0,0,0,0,0,0,0,0,200000,800000,500000,0,0,0,0,0,0,0,0,0,1500000
226,CPM25130,Property Management Department,Veronica Smith Senior Center,Replace HVAC system.,Public Facilities Department,In Construction,Allston / Brighton,4800000,0,0,0,0,0,0,0,0,243029,200000,4356971,0,0,0,0,0,0,0,0,0,0,4800000
227,CPD25240,Police Department,911 Battery/UPS/PDU Backup,Replace E-9-1-1 battery/UPS/PDU backup system.,Police Department,Implementation Underway,Citywide,2075000,0,0,0,0,0,0,0,0,170805,100000,1357000,447195,0,0,0,0,0,0,0,0,0,2075000
228,CPD25330,Police Department,A1 Elevator Replacement,Repair or replace elevators at A-1 station.,Police Department,In Design,Downtown / Government Center,1000000,0,0,0,0,0,0,0,0,0,0,200000,800000,0,0,0,0,0,0,0,0,0,1000000
229,CPD24169,Police Department,Communications Infrastructure Upgrades,Design and implementation of upgrades to the Police radio system.,Police Department,Implementation Underway,Citywide,53794000,0,0,0,0,0,0,0,0,50571634,2000000,1000000,222366,0,0,0,0,0,0,0,0,0,53794000
230,CPD25177,Police Department,District D-4 Station Elevator,Make repairs to the station elevator.,Public Facilities Department,In Design,South End,1000000,0,0,0,0,0,0,0,0,0,0,300000,700000,0,0,0,0,0,0,0,0,0,1000000
231,CPD25239,Police Department,Moon Island Gun Range,Renovate the outdoor rifle range training facility on Moon Island including improved drainage.,Public Facilities Department,In Design,Harbor Islands,4000000,0,0,0,0,0,0,0,0,411906,500000,3000000,88094,0,0,0,0,0,0,0,0,0,4000000
232,CPD25305,Police Department,Server Room Backup Cooling,Install emergency backup cooling systems to headquarters server room.,Police Department,In Design,Roxbury,1000000,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,1000000
233,CPD24951,Police Department,Station Facility Repairs,Capital maintenance at various BPD facilities including exterior repairs.,Police Department,Annual Program,Multiple Neighborhoods,2000000,0,0,0,0,0,0,0,0,0,0,100000,1900000,0,0,0,0,0,0,0,0,0,2000000
234,CPW24785,Public Works Department,Amory Street Extension and Canterbury Street,"Reconstruct road, sidewalks, and lighting from Amory Street to the end and also sidewalk and safety improvements at intersection of Canterbury Street, Neponset Avenue, and Bourne Street.",Public Works Department,In Construction,Multiple Neighborhoods,1705000,0,0,0,0,0,0,0,0,1550668,154332,0,0,0,0,0,0,0,0,0,0,0,1705000
235,CPW25224,Public Works Department,Austin Street Bridge,Engineering and construction work to ensure the Austin Street Bridge remains in a state of good repair.,Public Works Department,To Be Scheduled,Charlestown,5000000,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,5000000
236,CPW25349,Public Works Department,Belvidere / Dalton Street,Reconstruct the corridor of Belvidere Street between Huntington Avenue and Dalton Street.,Public Works Department,In Design,Back Bay,350000,0,0,0,0,0,0,0,0,0,0,200000,150000,0,0,0,0,0,0,0,0,260000,610000
237,CPW25225,Public Works Department,Blakemore Street Bridge,Engineering and construction work to ensure the Blakemore Street Bridge remains in a state of good repair.,Public Works Department,To Be Scheduled,Roslindale,750000,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,750000
238,CPW24564,Public Works Department,Boylston Street Sidewalks,Design and construct sidewalk and/or streetscape improvements on Boylston Street.,Public Works Department,In Design,Back Bay,5239000,0,0,3500000,0,0,261000,0,0,0,0,0,5239000,1864700,0,0,1635300,259896,0,0,1104,0,9000000
239,CPW25315,Public Works Department,Bridge Repairs,Ongoing repairs at various City-owned bridges as needed to bring the portfolio of 40 bridges to a state of good repair. This includes proactive maintenance and annual maintenance.,Public Works Department,Annual Program,Citywide,38300000,11700000,0,0,0,0,4745050,0,0,0,1500000,5500000,43000000,0,0,0,0,0,2500000,2245050,0,0,54745050
240,CPW25348,Public Works Department,Brighton Streets,"Replace the fencing and make sidewalk and roadway improvements along Newton Street, Vineland Street, and Riverview Road, utilizing ARPA funds.",Public Works Department,Implementation Underway,Allston / Brighton,0,0,0,0,0,0,3842000,0,0,0,0,0,0,0,0,0,0,0,500000,3000000,342000,0,3842000
241,CPW25220,Public Works Department,Flora Way Reconstruction,"Phase I of a reconstruction of Flora Way in the Arboretum, which will improve sidewalk conditions, add lighting to the street, and explore adding active transportation infrastructure.",Public Works Department,Study Underway,Multiple Neighborhoods,250000,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,250000
242,CPW20586,Public Works Department,Cambridge Street Bridge,"Rehabilitate bridge, performing repairs as needed.",Public Works Department,To Be Scheduled,Charlestown,3000000,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,16632000,19632000
243,CPW25068,Public Works Department,Central Maintenance Facility Complex,"Continued renovations to the building, garage, and grounds.",Public Facilities Department,To Be Scheduled,South Boston,11000000,0,0,0,0,0,0,0,0,7134070,700000,1200000,1965930,0,0,0,0,0,0,0,0,0,11000000
244,CPW25304,Public Works Department,Central Maintenance Facility Roof Replacement,Replace the roof at the central maintenance facility at 400 Frontage Road.,Public Facilities Department,In Construction,South Boston,8300000,0,0,0,0,0,0,0,0,0,850000,5100000,2350000,0,0,0,0,0,0,0,0,0,8300000
245,CPW25099,Public Works Department,Chinatown Sidewalk Improvements,Improve the condition of sidewalks in historic Chinatown neighborhood.,Public Works Department,In Design,Chinatown,3000000,0,0,0,0,0,0,0,0,92771,150000,150000,2607229,0,0,0,0,0,0,0,0,0,3000000
246,CPW25352,Public Works Department,Citywide Street Safety Construction Services,"Construction of street safety improvements across the City, including intersection redesign, raised crossings, speedhumps, bikelanes, and other traffic calming strategies to promote Vision Zero.",Public Works Department,Annual Program,Citywide,9750000,4000000,0,5000000,0,0,0,0,0,0,0,3300000,10450000,0,500000,1000000,3500000,0,0,0,0,0,18750000
247,CPW25351,Public Works Department,Citywide Street Safety Design Services,"Design and engineering for street safety improvements across the City, including intersection redesign, raised crossings, speedhumps, bikelanes, and other traffic calming strategies to promote Vision Zero.",Public Works Department,Annual Program,Citywide,10000000,4000000,0,3000000,0,0,0,0,0,0,0,2000000,12000000,0,400000,750000,1850000,0,0,0,0,0,17000000
248,CPW24803,Public Works Department,Columbia Road,"Develop a master plan to create an active, green transportation corridor along Columbia Road that connects Franklin Park and the waterfront, via the historic Emerald Necklace.",Public Works Department,Study Underway,Multiple Neighborhoods,0,0,0,11000000,0,0,0,0,0,0,0,0,0,1227915,200000,100000,9472085,0,0,0,0,0,11000000
249,CPW25350,Public Works Department,Commonwealth Avenue Mall Crosswalks,Design and reconstruction of seven intersections along the Commonwealth Ave Mall between Hereford Street and Berkeley Street to improve pedestrian walking experience and improve safety.,Public Works Department,Study Underway,Back Bay,600000,0,0,0,0,0,0,0,0,0,0,0,600000,0,0,0,0,0,0,0,0,0,600000
250,CPW24704,Public Works Department,Congress Street and Sleeper Street,Make permanent safety improvements on Congress and Sleeper Streets in Fort Point Channel.,Public Works Department,In Construction,South Boston,0,0,0,824190,0,0,10575811,0,0,0,0,0,0,164966,200000,459224,0,0,750000,4000000,5825811,0,11400001
251,CPW25346,Public Works Department,Connect Downtown: Charles South/Tremont,Transform Charles Street and Tremont Street between Boylston Street and Herald Street into a pedestrian and bicycle-friendly street that aligns with neighborhood goals.,Public Works Department,To Be Scheduled,Multiple Neighborhoods,2250000,0,0,0,0,0,0,0,0,0,0,0,2250000,0,0,0,0,0,0,0,0,0,2250000
252,CPW25345,Public Works Department,Connect Downtown: Columbus Ave Phase I,Make safety and state of good repair improvements to Columbus Avenue between Massachusetts Avenue and Clarendon Street.,Public Works Department,To Be Scheduled,Multiple Neighborhoods,1700000,0,0,0,0,0,0,0,0,0,0,0,1700000,0,0,0,0,0,0,0,0,0,1700000
253,CPW24786,Public Works Department,Cummins Highway,"Reconstruct road, make traffic improvements, install new pedestrian ramps, enhance bike access, install new tree plantings, and improve lighting from River Street in Mattapan Square to Harvard Street.",Public Works Department,In Construction,Mattapan,0,0,0,0,0,0,31306311,0,0,0,0,0,0,0,0,0,0,11357597,15000000,4948715,-1,0,31306311
254,CPW25362,Public Works Department,District 7 Maintenance Yard,"Improvements and repairs to the roof and garage, including replacement of the door and interior heating systems.",Public Facilities Department,In Design,Roxbury,750000,0,0,0,0,0,0,0,0,0,0,150000,600000,0,0,0,0,0,0,0,0,0,750000
255,CPW24848,Public Works Department,District Yard Improvements,Facility assessment and improvements to the City's district yards utilized by the Public Works Department.,Public Works Department,To Be Scheduled,Multiple Neighborhoods,650000,0,0,0,0,0,0,0,0,0,0,0,650000,0,0,0,0,0,0,0,0,0,650000
256,CPW24789,Public Works Department,Downtown Crossing,"Design improvements to the Washington / Summer / Winter Streets intersections, including reconstruction of the roadway, implementation of pedestrian zones, and security improvements.",Public Works Department,In Design,Downtown / Government Center,2000000,0,0,0,0,0,0,0,0,782340,300000,300000,617660,0,0,0,0,0,0,0,0,0,2000000
257,CPW24985,Public Works Department,Footpath and Stairways,Conduct assessment of footpaths and stairways throughout the City followed by reconstruction.,Public Works Department,Annual Program,Citywide,4000000,0,0,0,0,0,0,0,0,490641,75000,75000,3359359,0,0,0,0,0,0,0,0,0,4000000
258,CPW25228,Public Works Department,Fort Point Channel Bridges,"Engineering and construction work to ensure the three bridges over the Fort Point Channel remain in a state of good repair, including the Summer Street, Congress Street, and Moakley Bridges.",Public Works Department,To Be Scheduled,South Boston,5000000,0,15000000,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,0,0,0,0,20000000
259,CPW24703,Public Works Department,Harrison Avenue Improvements,Road reconstruction improvements to Harrison Avenue between East Berkeley Street and Herald Street.,Public Works Department,In Construction,South End,0,0,0,4762000,0,0,1502050,0,0,0,0,0,0,0,400000,2000000,2362000,100000,150000,500000,752050,0,6264050
260,CPW25363,Public Works Department,Highland Ave District Boiler Replacement,Replace boiler.,Public Works Department,In Design,Roxbury,1000000,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,1000000
261,CPW25162,Public Works Department,Inventory Management Program,Purchase and implement an inventory management system for street lighting tools and supplies.,Public Works Department,Implementation Underway,Citywide,500000,0,0,0,0,0,0,0,0,85000,0,135000,280000,0,0,0,0,0,0,0,0,0,500000
262,CPW25301,Public Works Department,Jones Avenue Neighborhood Improvements,"Reconstruct the existing sidewalks and roadways on parts of Jones Avenue, Jacobs Street, Mascot Street, Mountain Avenue, Ballou Avenue, and Willowwood Street.",Public Works Department,In Construction,Dorchester,0,0,0,0,0,0,7097269,0,0,0,0,0,0,0,0,0,0,0,700000,2800000,3597269,0,7097269
263,CPW25276,Public Works Department,Long Island Bridge,Construct a new bridge from Moon Island to Long Island.,Public Works Department,In Design,Harbor Islands,50000000,0,58758144,0,0,0,0,0,0,41500,100000,100000,108516644,0,0,0,0,0,0,0,0,0,108758144
264,CPW25317,Public Works Department,Lower Roxbury Neighborhood Safety Improvements,"Roadway safety and crossing improvements on Harrison Avenue, Washington Street, Shawmut Avenue, Tremont Street, and Northampton Street. Install bike lanes on Northampton Street and Shawmut Avenue.",Public Works Department,In Construction,Roxbury,0,0,0,2958000,0,0,0,0,0,0,0,0,0,0,2900000,58000,0,0,0,0,0,1000000,3958000
265,CPW25229,Public Works Department,Massachusetts Ave. / Huntington Ave. Bridge,Engineering and construction work to ensure the overpass bridge at the intersection of Massachusetts Avenue and Huntington Avenue remains in a state of good repair.,Public Works Department,To Be Scheduled,Fenway / Kenmore,2000000,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,2000000
266,CPW25032,Public Works Department,Massachusetts Avenue and Melnea Cass Boulevard Intersection,"Re-design the intersection of Massachusetts Avenue and Melnea Cass Boulevard to improve pedestrian, bicycle and vehicular safety.",Public Works Department,To Be Scheduled,Multiple Neighborhoods,1500000,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,1500000
267,CPW24616,Public Works Department,McArdle Bridge,Design phase of bridge structure rehabilitation.,Public Works Department,In Design,East Boston,15000000,30000000,0,0,0,0,0,0,0,879968,1300000,2000000,40820032,0,0,0,0,0,0,0,0,0,45000000
268,CPW24736,Public Works Department,Northern Avenue Bridge,"Take necessary steps to make the bridge and surrounding area safe for users of Fort Point Channel, including demolition of the superstructure, while respecting the historical nature of the bridge.",Public Works Department,In Design,South Boston,25000000,0,0,21000000,0,0,0,0,0,114981,500000,1000000,23385019,10027789,10000,8000000,2962211,0,0,0,0,0,46000000
269,CPW25318,Public Works Department,Pleasant Street Neighborhood Safety Improvements,Roadway safety improvements on Pleasant Street from Sawyer Avenue to the intersection with East Cottage Street.,Public Works Department,In Construction,Dorchester,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,750000,1750000,0,0,0,0,0,0,2500000
270,CPW25347,Public Works Department,Poplar Street Safety Improvements Phase II,"Update ramps on Poplar Street and introduce safe raised crossings at five key locations, including close to a school.",Public Works Department,In Design,Roslindale,1500000,500000,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,2000000
271,CPW23414,Public Works Department,Retaining Walls,Construction funds to support a multi-year capital improvement program to repair and maintain retaining walls in the public right-of-way.,Public Works Department,Annual Program,Citywide,2200000,0,0,0,0,0,0,0,0,565504,0,0,1634496,0,0,0,0,0,0,0,0,0,2200000
272,CPW25308,Public Works Department,Sidewalk and Ramp Reconstruction FY25-27,"Program for sidewalk reconstruction and repair including responses to 311 requests as well as planned reconstruction of brick and concrete sidewalks for the 2025, 2026, and 2027 construction seasons.",Public Works Department,Annual Program,Citywide,27350000,2250000,0,28675810,0,0,3200000,0,0,1166249,15000000,13433751,0,0,8000000,20675810,0,3200000,0,0,0,0,61475810
273,CPW25309,Public Works Department,Roadway Reconstruction and Resurfacing FY25-27,Maintain citywide streets with resurfacing and reconstruction efforts.,Public Works Department,Annual Program,Citywide,41500000,10000000,0,0,0,0,10000000,0,30500000,1311086,28000000,22188914,0,0,0,0,0,0,20000000,20500000,0,0,92000000
274,CPW25230,Public Works Department,Shawmut Avenue Bridge,Engineering and construction work to ensure the Shawmut Avenue Bridge remains in a state of good repair.,Public Works Department,To Be Scheduled,Multiple Neighborhoods,1100000,0,0,0,0,0,0,0,0,0,0,0,1100000,0,0,0,0,0,0,0,0,0,1100000
275,CPW24784,Public Works Department,State Street,"Reconstruct road, sidewalks, and lighting from Congress Street to Rose Kennedy Greenway.",Public Works Department,To Be Scheduled,Downtown / Government Center,6000000,0,0,2700000,0,0,0,0,0,0,0,0,6000000,0,0,0,2700000,0,0,0,0,0,8700000
276,CPW24983,Public Works Department,Street Lighting Assessment,Implement a system wide structural assessment on all City street lighting infrastructure.,Public Works Department,Implementation Underway,Citywide,1000000,0,0,0,0,0,0,0,0,13500,125000,250000,611500,0,0,0,0,0,0,0,0,0,1000000
277,CPW25078,Public Works Department,Street Lighting Infrastructure Upgrades and Installation,Installation and upgrades of street lights in various locations.,Public Works Department,Annual Program,Citywide,22000000,8000000,0,0,0,0,0,0,0,5830121,4000000,4000000,16169879,0,0,0,0,0,0,0,0,0,30000000
278,CPW22629,Public Works Department,Sullivan Square / Rutherford Avenue,Engineering and design services to provide for corridor-wide transportation improvements. State and federal funding anticipated.,Public Works Department,In Design,Charlestown,8206000,0,0,827000,0,0,4409403,0,0,4562789,1000000,0,2643211,0,200000,627000,0,4025465,380000,3938,0,197759449,211201852
279,CPW25300,Public Works Department,Wood Avenue Safety Improvements,Design and construct safety improvements along Wood Avenue and in the surrounding neighborhoods.,Public Works Department,In Construction,Hyde Park,2000000,3150000,0,0,0,0,0,0,0,249800,0,0,4900200,0,0,0,0,0,0,0,0,0,5150000
280,CPH25378,Public Health Commission,IT Server Infrastructure Refresh Project,Replace critical server infrastructure for the Boston Public Health Commission.,Public Health Commission,New Project,Citywide,0,800000,0,0,0,0,0,0,0,0,0,0,800000,0,0,0,0,0,0,0,0,0,800000
281,CCC25379,Boston Centers for Youth and Families,BCYF Mason Pool,Design and renovate the Mason Pool.,Public Facilities Department,New Project,Roxbury,0,13000000,0,0,0,0,0,0,0,0,0,250000,12750000,0,0,0,0,0,0,0,0,0,13000000
282,CPR25380,Parks and Recreation Department,Franklin Park Wayfinding & XC Course,"Design guidelines for trail markings and wayfinding in Franklin Park, with a focus on cross country trails.",Parks and Recreation Department,New Project,Roxbury,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,100000
283,CPR25381,Parks and Recreation Department,Dorchester Park Infield,Reconstruct existing softball infield.,Parks and Recreation Department,New Project,Dorchester,0,50000,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,50000
284,CPR25382,Parks and Recreation Department,Arnold Arboretum Hunnewell Path,Design the path at the Hunnewell entrance in the Arboretum in conjunction with an Arboretum led project on the entrance itself.,Parks and Recreation Department,New Project,Jamaica Plain,0,170000,0,0,0,0,0,0,0,0,0,0,170000,0,0,0,0,0,0,0,0,0,170000
285,CPR25383,Parks and Recreation Department,East Boston Memorial Park Playground,Design playground improvements to the playground.,Parks and Recreation Department,New Project,East Boston,0,230000,0,0,0,0,0,0,0,0,0,0,230000,0,0,0,0,0,0,0,0,0,230000
